index,price,type,sqfeet,beds,baths,lat,long
4314,1419,apartment,1557,3,2.0,29.819000000000006,-95.1639
4315,835,apartment,594,1,1.0,29.7422,-95.4903
4316,849,apartment,614,1,1.0,29.5613,-97.9628
4317,615,apartment,364,0,1.0,35.1653,-101.884
4318,755,apartment,800,1,1.5,31.8383,-106.536
4319,968,apartment,397,1,1.0,30.3078,-97.724
4320,1122,apartment,702,1,1.0,32.8162,-96.791
4321,699,apartment,803,2,1.0,30.6045,-96.3123
4322,1478,apartment,817,1,1.0,nan,nan
4323,804,apartment,1027,2,2.0,31.0748,-97.7397
4324,975,apartment,941,2,2.0,29.6169,-98.6252
4325,1100,house,1846,2,2.0,35.198,-101.899
4326,619,apartment,409,0,1.0,30.7073,-95.5492
4327,795,apartment,652,1,1.0,27.6758,-97.3475
4328,1900,apartment,1149,2,2.0,31.889,-102.355
4329,2256,apartment,894,2,2.0,30.2428,-97.7658
4330,1038,apartment,848,2,2.0,29.8754,-97.9404
4331,1120,apartment,1115,3,2.0,29.8754,-97.9404
4332,619,apartment,900,2,1.0,30.6251,-96.379
4333,1219,apartment,1052,2,2.0,27.5663,-99.4994
4334,904,apartment,650,1,1.0,29.8754,-97.9404
4335,850,apartment,680,1,1.0,31.0917,-97.3648
4336,1999,apartment,1104,2,2.0,32.0199,-102.148
4337,1049,apartment,628,1,1.0,29.8754,-97.9404
4338,1263,apartment,1073,2,2.0,29.8754,-97.9404
4339,1350,house,1169,3,2.0,30.5864,-96.3096
4340,839,apartment,702,1,1.0,29.9136,-93.9492
4341,1400,apartment,914,2,1.0,29.2624,-94.8339
4342,1130,apartment,988,2,2.0,29.8754,-97.9404
4343,850,apartment,679,1,1.0,31.071,-97.3898
4344,895,apartment,1112,3,1.5,31.9021,-106.415
4345,645,apartment,1437,4,4.5,29.8986,-97.9606
4346,609,townhouse,1700,4,4.0,30.5896,-96.332
4347,975,apartment,765,1,1.0,30.6582,-96.3351
4348,2250,apartment,1008,2,2.0,33.9519,-98.5145
4349,1234,apartment,1074,2,2.0,28.8104,-96.9742
4350,550,house,935,3,1.0,30.2713,-97.7426
4351,795,apartment,652,1,1.0,27.6758,-97.3475
4352,1095,apartment,1177,3,2.0,29.5395,-98.4194
4353,239,apartment,400,1,1.0,32.8048,-96.9821
4354,735,apartment,1437,3,3.5,29.8986,-97.9606
4355,1126,apartment,975,2,1.0,29.5463,-95.088
4356,920,apartment,1000,2,2.0,29.5391,-98.5513
4357,687,apartment,490,0,1.0,32.2975,-95.2644
4358,752,apartment,910,2,2.0,30.5118,-96.3171
4359,885,apartment,660,1,1.0,32.8958,-96.9744
4360,650,apartment,856,1,1.0,33.5478,-101.924
4361,845,apartment,660,1,1.0,29.2635,-94.8344
4362,843,apartment,970,2,2.0,35.1791,-101.887
4363,791,apartment,679,1,1.0,31.071,-97.3898
4364,1000,condo,420,1,1.0,27.8239,-97.3878
4365,730,apartment,750,1,1.0,30.1175,-94.1903
4366,925,apartment,724,1,1.0,30.14,-94.1604
4367,1998,apartment,878,1,0.0,31.8816,-102.013
4368,1069,house,1305,3,2.0,30.1194,-97.8013
4369,525,duplex,864,2,1.0,32.4454,-99.7711
4370,795,apartment,750,1,1.0,29.3457,-98.5135
4371,630,apartment,680,2,1.0,31.8552,-106.435
4372,350,condo,420,1,1.0,27.8239,-97.3878
4373,615,apartment,364,0,1.0,35.1653,-101.884
4374,745,apartment,750,1,1.0,33.8894,-98.5119
4375,615,apartment,752,1,1.0,31.11,-97.7637
4376,795,apartment,608,1,1.0,29.7055,-98.4191
4377,755,apartment,475,0,1.0,29.5244,-98.5801
4378,795,apartment,584,0,1.0,27.7391,-97.3679
4379,945,apartment,931,2,2.0,33.8712,-98.5127
4380,783,apartment,663,1,1.0,30.6749,-96.3512
4381,800,apartment,1500,3,2.0,32.8057,-94.7198
4382,385,apartment,200,1,1.0,31.5656,-106.28
4383,1313,apartment,680,1,1.0,31.9075,-102.283
4384,785,apartment,650,1,1.0,33.9675,-98.6868
4385,915,apartment,965,2,2.0,29.5613,-97.9628
4386,1121,apartment,654,1,1.0,32.9674,-96.7202
4387,880,apartment,1500,3,2.5,31.8533,-106.438
4388,625,apartment,711,1,1.0,31.535,-97.1899
4389,580,apartment,825,2,1.0,29.8927,-97.9398
4390,1399,apartment,1171,2,2.0,33.0015,-96.6433
4391,799,apartment,670,1,1.0,32.431999999999995,-99.7724
4392,1850,house,2004,3,2.0,30.663,-97.9316
4393,620,house,1080,3,2.0,32.3254,-95.2922
4394,524,apartment,560,1,1.0,33.1345,-95.5922
4395,865,apartment,832,1,1.0,27.7103,-97.4092
4396,869,apartment,691,1,1.0,30.0931,-94.1899
4397,885,apartment,850,2,1.5,33.9675,-98.6868
4398,865,apartment,848,2,1.0,30.4417,-97.6811
4399,1230,apartment,1150,3,2.0,27.699,-97.3628
4400,1268,apartment,1064,1,1.0,32.9322,-96.8353
4401,900,apartment,980,2,2.0,26.1747,-98.2162
4402,949,apartment,916,2,2.0,30.6045,-96.3123
4403,859,apartment,753,1,1.0,33.5196,-101.961
4404,1503,apartment,1147,2,2.0,32.6711,-97.4056
4405,1225,apartment,1325,2,2.0,29.5184,-98.4228
4406,850,apartment,1050,2,2.0,35.1535,-101.92
4407,669,apartment,600,1,1.0,30.619,-96.3185
4408,769,apartment,857,2,1.0,32.3044,-95.27
4409,709,flat,814,2,1.0,30.7028,-95.542
4410,979,apartment,1100,2,2.0,29.5463,-95.088
4411,659,apartment,600,1,1.0,30.619,-96.3185
4412,510,house,840,2,2.0,27.7941,-97.403
4413,790,apartment,652,1,1.0,27.7103,-97.4092
4414,849,apartment,614,1,1.0,29.5613,-97.9628
4415,1099,apartment,1100,2,2.0,29.5463,-95.088
4416,1430,apartment,1459,2,2.0,29.5578,-98.5167
4417,1149,apartment,1074,2,2.0,28.809,-96.9993
4418,940,apartment,630,1,1.0,31.889,-102.355
4419,409,apartment,1125,4,2.0,34.9829,-101.902
4420,999,apartment,597,1,1.0,29.8754,-97.9404
4421,800,apartment,725,2,1.5,33.9519,-98.5145
4422,659,apartment,600,1,1.0,30.619,-96.3185
4423,875,apartment,960,2,2.0,29.5391,-98.5513
4424,950,manufactured,956,3,2.0,32.2768,-95.3031
4425,709,flat,814,2,1.0,30.7028,-95.542
4426,734,apartment,1017,2,2.0,33.8487,-98.5015
4427,819,apartment,753,2,1.0,27.677,-97.365
4428,1470,apartment,1096,2,2.0,30.5145,-97.668
4429,975,apartment,1004,2,1.0,32.7062,-97.4333
4430,2130,apartment,1153,2,2.0,32.8038,-96.7851
4431,1230,apartment,1174,3,2.0,29.4406,-95.098
4432,1370,apartment,888,3,2.0,31.8579,-102.352
4433,660,apartment,689,2,1.0,31.8552,-106.435
4434,900,apartment,980,2,2.0,26.1746,-98.216
4435,1219,apartment,764,1,1.0,32.8456,-96.768
4436,579,apartment,630,2,1.0,31.7195,-94.6168
4437,1000,apartment,1206,2,2.0,33.5924,-101.937
4438,615,apartment,550,1,1.0,27.7469,-97.392
4439,839,apartment,921,2,2.0,30.6221,-96.3106
4440,2500,house,2258,4,2.0,30.0042,-95.1728
4441,625,apartment,650,1,1.0,33.8633,-98.534
4442,1200,apartment,948,2,2.0,30.4645,-97.7766
4443,885,apartment,850,2,1.5,33.9675,-98.6868
4444,1745,apartment,839,1,1.0,31.9235,-102.292
4445,618,apartment,952,2,2.0,33.859,-98.5195
4446,839,apartment,600,1,1.0,29.8754,-97.9404
4447,680,apartment,510,1,1.0,32.392,-99.7746
4448,2069,apartment,1045,2,2.0,32.0618,-102.075
4449,747,apartment,650,1,0.0,29.5395,-98.4194
4450,2100,loft,1947,2,2.0,29.7247,-95.3625
4451,1275,apartment,892,2,2.0,30.2315,-97.7223
4452,1330,apartment,1040,2,2.0,30.638,-96.294
4453,630,apartment,680,2,1.0,31.8552,-106.435
4454,650,apartment,700,1,1.0,26.1923,-98.2657
4455,1077,apartment,956,2,1.0,30.14,-94.1604
4456,2250,apartment,2739,4,2.5,31.8722,-106.532
4457,1234,apartment,1074,2,2.0,28.8104,-96.9742
4458,820,apartment,985,2,2.0,33.5053,-101.86
4459,630,apartment,680,2,1.0,31.8552,-106.435
4460,834,apartment,1148,3,2.0,35.2309,-101.806
4461,1100,apartment,1100,2,2.0,27.7682,-97.3899
4462,615,apartment,364,0,1.0,35.1653,-101.884
4463,949,apartment,1107,2,2.0,31.0376,-97.6809
4464,735,apartment,750,1,1.0,30.1175,-94.1903
4465,1,apartment,1365,3,2.0,33.0197,-96.5572
4466,980,apartment,565,1,1.0,30.4036,-97.7526
4467,675,apartment,592,1,1.0,31.5171,-97.1198
4468,1095,apartment,882,2,1.0,33.0051,-96.8438
4469,840,apartment,800,2,1.0,29.3309,-98.5054
4470,1040,apartment,700,1,1.0,31.8792,-102.301
4471,665,apartment,475,0,1.0,29.5244,-98.5801
4472,725,apartment,740,1,1.0,29.7176,-95.5186
4473,835,apartment,838,2,2.0,29.5144,-98.5971
4474,735,apartment,1500,3,3.5,29.8986,-97.9606
4475,1040,apartment,700,1,1.0,31.8802,-102.303
4476,1120,apartment,867,1,1.0,32.0395,-102.107
4477,725,apartment,711,1,1.0,31.535,-97.1899
4478,669,apartment,576,1,1.0,30.7028,-95.542
4479,900,apartment,688,1,1.0,32.526,-97.334
4480,785,townhouse,1055,2,1.5,33.5435,-101.93
4481,715,apartment,464,0,1.0,29.5317,-98.5658
4482,1130,apartment,1030,2,2.0,30.4417,-97.6811
4483,819,apartment,753,2,1.0,27.677,-97.365
4484,899,apartment,905,2,1.0,29.5395,-98.4194
4485,1024,manufactured,1216,3,2.0,32.347,-95.3347
4486,1125,apartment,988,2,2.0,29.8754,-97.9404
4487,799,apartment,300,1,1.0,35.1898,-101.934
4488,799,apartment,800,2,2.0,31.535,-97.1899
4489,850,apartment,360,1,1.0,30.2346,-97.7305
4490,1055,apartment,929,1,1.0,29.5578,-98.5167
4491,730,apartment,750,1,1.0,30.1175,-94.1903
4492,734,apartment,1017,2,2.0,33.8643,-98.494
4493,870,apartment,700,1,1.0,29.8754,-97.9404
4494,680,apartment,510,1,1.0,32.392,-99.7746
4495,615,apartment,364,0,1.0,35.1653,-101.884
4496,875,duplex,1050,2,1.5,35.0997,-101.875
4497,695,apartment,532,1,1.0,31.5261,-97.184
4498,895,apartment,711,1,1.0,29.8754,-97.9404
4499,775,apartment,722,1,1.0,32.3264,-95.3152
4500,1325,apartment,950,2,2.0,31.8926,-102.351
4501,509,apartment,700,2,2.0,34.9829,-101.902
4502,915,apartment,902,2,1.0,30.0948,-94.1648
4503,1945,apartment,1616,3,2.0,27.709,-97.3384
4504,858,apartment,800,2,2.0,31.535,-97.1899
4505,1310,apartment,1147,2,2.0,30.2079,-97.8341
4506,998,apartment,985,2,2.0,29.592,-98.47
4507,1502,apartment,845,2,1.5,32.0199,-102.148
4508,945,apartment,1030,2,0.0,33.5544,-101.87
4509,969,apartment,848,2,1.5,29.5334,-98.4975
4510,1050,apartment,642,1,1.0,30.4224,-97.7967
4511,1158,apartment,998,2,2.0,30.1928,-97.7651
4512,1200,apartment,1115,3,2.0,29.8754,-97.9404
4513,1195,house,1700,3,2.0,31.1268,-97.678
4514,699,apartment,486,1,1.0,29.5894,-98.5201
4515,795,apartment,504,0,1.0,29.5584,-95.1171
4516,1230,apartment,1150,3,2.0,27.699,-97.3628
4517,580,house,715,3,1.0,30.6045,-96.3123
4518,999,apartment,890,2,1.5,29.8754,-97.9404
4519,818,apartment,1196,3,2.0,26.2667,-98.155
4520,545,apartment,1320,4,2.0,29.8754,-97.9404
4521,889,apartment,650,1,1.0,29.8754,-97.9404
4522,649,apartment,756,2,1.0,30.6371,-96.3773
4523,670,apartment,565,1,1.0,31.7411,-106.302
4524,500,house,660,3,3.0,26.2154,-98.2359
4525,2045,apartment,1022,2,2.0,32.0199,-102.148
4526,869,apartment,691,1,1.0,30.0931,-94.1899
4527,1205,apartment,897,2,2.0,29.8754,-97.9404
4528,700,apartment,650,1,1.0,33.9519,-98.5145
4529,830,apartment,750,1,1.0,29.6547,-95.5828
4530,509,apartment,700,2,2.0,34.9829,-101.902
4531,770,apartment,720,1,1.0,35.1929,-101.927
4532,630,apartment,600,1,1.0,nan,nan
4533,649,apartment,640,1,1.0,30.6224,-96.3498
4534,1264,apartment,1200,2,2.0,29.5463,-95.088
4535,799,apartment,759,2,1.0,32.4239,-99.7961
4536,650,apartment,749,1,1.0,33.5434,-101.934
4537,715,apartment,650,2,1.0,27.7469,-97.392
4538,910,apartment,869,2,1.0,28.809,-96.9993
4539,1539,apartment,1273,3,2.0,30.638,-96.294
4540,850,apartment,1200,2,2.5,26.2154,-98.2359
4541,925,apartment,916,2,2.0,31.0376,-97.6809
4542,2500,house,2100,3,2.5,27.6349,-97.3103
4543,1125,apartment,993,2,2.0,29.7085,-98.1143
4544,1260,apartment,1355,3,2.0,33.5924,-101.937
4545,695,apartment,781,2,1.0,32.4442,-99.7033
4546,1146,apartment,930,2,2.0,31.0065,-97.841
4547,1015,apartment,674,1,1.0,29.8754,-97.9404
4548,276,house,1984,3,2.0,33.5159,-101.934
4549,863,apartment,758,2,1.0,30.6749,-96.3512
4550,759,apartment,700,1,1.0,30.7061,-95.5495
4551,1300,manufactured,2000,4,2.0,32.2,-95.2548
4552,1399,apartment,1084,2,2.0,29.4189,-98.6895
4553,560,house,995,2,2.0,30.2713,-97.7426
4554,750,apartment,725,2,1.5,33.9519,-98.5145
4555,520,house,1492,3,2.0,31.0065,-97.841
4556,1500,condo,1289,2,2.0,29.541,-95.0378
4557,1175,apartment,1034,2,2.0,30.14,-94.1604
4558,2250,condo,2600,3,3.5,27.6349,-97.3103
4559,700,apartment,1160,2,2.5,26.2805,-98.1469
4560,779,apartment,827,2,1.5,30.6045,-96.3123
4561,1580,apartment,1119,2,2.0,27.709,-97.3384
4562,990,apartment,1050,3,2.0,33.9675,-98.6868
4563,695,apartment,662,1,1.0,33.8894,-98.5119
4564,1242,apartment,1100,2,2.0,29.5463,-95.088
4565,725,apartment,848,2,1.0,31.116,-97.6847
4566,1635,apartment,1228,2,1.5,32.0199,-102.148
4567,999,townhouse,850,2,1.5,29.8754,-97.9404
4568,850,house,1934,3,2.5,29.5894,-98.5201
4569,885,apartment,850,2,1.5,33.9675,-98.6868
4570,890,apartment,650,1,1.5,29.8754,-97.9404
4571,968,apartment,640,1,1.0,30.4436,-97.6939
4572,750,apartment,600,1,1.0,31.535,-97.1899
4573,990,apartment,583,1,1.0,31.9721,-102.137
4574,615,apartment,364,0,1.0,35.1653,-101.884
4575,730,apartment,750,1,1.0,30.1175,-94.1903
4576,885,apartment,632,1,1.0,32.299,-95.2322
4577,1800,house,1680,3,2.0,29.4032,-95.0734
4578,770,apartment,936,2,1.5,29.6877,-95.1572
4579,910,apartment,664,1,1.0,30.4521,-97.7688
4580,818,apartment,1096,3,2.0,26.2667,-98.155
4581,730,apartment,750,1,1.0,30.1175,-94.1903
4582,1295,apartment,948,2,2.0,30.4224,-97.7967
4583,1085,house,2056,3,2.0,31.0917,-97.3648
4584,970,apartment,1076,2,2.0,35.1928,-101.927
4585,800,apartment,900,2,2.0,26.1923,-98.2657
4586,2088,apartment,1754,2,2.0,32.7582,-96.7623
4587,1061,apartment,753,1,1.0,29.7725,-95.7815
4588,1640,apartment,796,1,1.0,32.831,-96.7692
4589,1990,apartment,1060,2,2.0,32.0199,-102.148
4590,890,apartment,726,1,1.0,31.8682,-102.394
4591,978,apartment,932,2,2.0,29.5244,-98.5801
4592,1127,apartment,713,1,1.0,27.677,-97.365
4593,720,apartment,846,2,1.5,30.6189,-96.3154
4594,399,apartment,1125,4,2.0,34.9829,-101.902
4595,741,apartment,603,1,1.0,29.5395,-98.4194
4596,1045,apartment,760,2,1.0,32.8479,-96.974
4597,704,apartment,538,1,1.0,31.8197,-106.549
4598,1104,apartment,635,1,1.0,30.6711,-96.4799
4599,1860,house,1740,3,2.0,29.5334,-98.4975
4600,785,apartment,719,1,1.0,33.5924,-101.937
4601,789,apartment,920,2,2.0,27.7707,-97.4531
4602,850,apartment,810,2,1.0,29.5613,-97.9628
4603,1031,apartment,745,2,1.0,29.8754,-97.9404
4604,625,apartment,950,2,2.0,26.2059,-97.6738
4605,1025,apartment,1073,2,2.0,33.5487,-101.931
4606,1044,apartment,810,1,1.0,32.8409,-97.2854
4607,1005,apartment,1120,2,1.5,32.4192,-99.7579
4608,1170,apartment,1076,2,2.0,29.8754,-97.9404
4609,765,apartment,960,2,1.0,31.9386,-106.407
4610,1310,manufactured,1568,3,2.0,32.419000000000004,-95.2106
4611,2100,house,2059,4,3.0,32.8582,-97.0832
4612,1090,apartment,709,1,1.0,30.4036,-97.7526
4613,1179,apartment,1199,3,2.0,31.2029,-97.9301
4614,619,apartment,616,1,1.0,30.6057,-96.3108
4615,850,apartment,680,1,1.0,31.071,-97.3898
4616,639,apartment,950,2,2.0,nan,nan
4617,1595,house,1680,4,2.0,32.392,-99.7746
4618,1225,apartment,1188,3,2.0,32.6165,-96.8528
4619,2151,apartment,1299,2,2.0,30.3752,-97.9007
4620,1245,apartment,1045,2,2.0,nan,nan
4621,1015,apartment,888,2,2.0,30.0321,-95.4379
4622,948,apartment,1000,2,2.0,27.6868,-97.3262
4623,995,apartment,903,2,1.0,27.7103,-97.4092
4624,915,apartment,965,2,2.0,29.5613,-97.9628
4625,1250,apartment,1237,3,2.0,29.7475,-95.5688
4626,630,apartment,680,2,1.0,31.8552,-106.435
4627,725,apartment,895,2,1.5,33.5494,-101.935
4628,1079,apartment,1008,2,2.0,30.0931,-94.1899
4629,625,apartment,900,2,1.0,26.2661,-98.269
4630,839,apartment,1050,2,2.0,32.5036,-94.6771
4631,1150,townhouse,1274,1,1.0,30.038,-93.8306
4632,800,apartment,900,2,2.0,26.1923,-98.2657
4633,730,apartment,750,1,1.0,30.1175,-94.1903
4634,619,apartment,900,2,1.0,30.6251,-96.379
4635,1259,apartment,1153,2,2.0,28.8104,-96.9742
4636,1592,apartment,604,1,1.0,30.2638,-97.7166
4637,885,apartment,648,1,0.0,29.3398,-94.9926
4638,1000,manufactured,400,1,1.0,31.9695,-101.993
4639,859,apartment,1044,2,2.0,30.7061,-95.5495
4640,770,apartment,1000,2,2.0,33.8894,-98.5119
4641,1600,apartment,654,1,1.0,32.0362,-102.081
4642,615,apartment,364,0,1.0,35.1653,-101.884
4643,2100,house,1976,3,2.0,29.6954,-95.3562
4644,1650,house,1098,3,2.0,32.825,-96.6784
4645,1142,apartment,1068,2,2.0,29.7229,-98.0742
4646,487,apartment,645,1,1.0,29.8754,-97.9404
4647,585,apartment,404,1,1.0,31.8552,-106.435
4648,649,apartment,846,2,2.0,29.8928,-97.9362
4649,775,apartment,722,1,1.0,32.3264,-95.3152
4650,1745,apartment,839,1,1.0,31.9235,-102.292
4651,1302,apartment,914,2,2.0,29.2971,-94.8002
4652,779,apartment,827,2,1.5,30.6045,-96.3123
4653,1165,apartment,978,2,2.0,32.886,-96.7326
4654,895,apartment,876,2,1.0,33.5282,-101.909
4655,569,apartment,650,1,1.0,27.5304,-97.8825
4656,1040,apartment,655,1,1.0,33.1499,-96.8241
4657,1095,apartment,837,2,2.0,26.2545,-98.1862
4658,1560,apartment,1277,2,2.0,32.7,-97.4228
4659,1475,apartment,987,2,2.0,31.9071,-102.285
4660,789,apartment,720,1,1.0,35.1929,-101.927
4661,2350,apartment,1144,2,2.0,31.9147,-102.3
4662,1249,house,1843,4,2.0,30.0124,-97.8913
4663,1605,apartment,768,1,1.0,30.2393,-97.7205
4664,749,apartment,603,1,1.0,27.7103,-97.4092
4665,899,apartment,905,2,2.0,29.4958,-98.547
4666,999,apartment,624,1,1.0,29.6694,-98.6394
4667,925,apartment,817,2,1.0,27.6758,-97.3475
4668,585,apartment,404,1,1.0,31.8552,-106.435
4669,1046,apartment,960,2,2.0,29.5334,-98.4975
4670,1299,manufactured,1568,4,2.0,32.419000000000004,-95.2106
4671,1935,apartment,833,1,1.0,32.0199,-102.148
4672,1000,apartment,1100,3,2.0,32.3264,-95.3152
4673,760,apartment,653,1,1.0,29.6984,-95.5405
4674,990,apartment,1050,3,2.0,33.9675,-98.6868
4675,885,apartment,850,2,1.5,33.9675,-98.6868
4676,730,apartment,750,1,1.0,30.1175,-94.1903
4677,1250,apartment,1082,2,2.0,33.0198,-96.9925
4678,1772,apartment,1415,3,2.0,30.4406,-97.6903
4679,2100,apartment,681,1,1.0,33.0752,-96.7843
4680,1079,apartment,1008,2,2.0,30.0931,-94.1899
4681,802,apartment,570,1,1.0,29.5917,-98.4686
4682,699,apartment,1017,2,2.0,33.8643,-98.494
4683,945,apartment,890,2,2.0,27.6758,-97.3475
4684,1200,house,1200,3,1.5,28.0313,-97.5157
4685,1420,apartment,1015,2,2.0,30.1743,-97.8225
4686,709,flat,671,2,1.0,30.7028,-95.542
4687,1264,apartment,1200,2,2.0,29.5463,-95.088
4688,1077,apartment,956,2,1.0,30.14,-94.1604
4689,1100,house,1125,3,2.0,33.5924,-101.937
4690,669,apartment,600,1,1.0,30.619,-96.3185
4691,938,apartment,727,1,1.0,33.0963,-96.6589
4692,699,apartment,769,1,1.0,33.5434,-101.934
4693,875,duplex,1050,2,1.5,35.0997,-101.875
4694,886,apartment,636,1,1.0,29.8754,-97.9404
4695,855,apartment,740,1,1.0,29.5578,-98.5167
4696,925,apartment,724,1,1.0,30.14,-94.1604
4697,1700,condo,1187,2,2.0,30.3352,-97.715
4698,2025,apartment,1124,2,2.0,32.0295,-102.091
4699,529,apartment,861,2,2.0,30.5953,-96.3406
4700,950,house,675,2,1.0,33.5758,-101.873
4701,869,apartment,691,1,1.0,30.0931,-94.1899
4702,1694,apartment,839,1,1.0,32.0363,-102.081
4703,615,apartment,752,1,1.0,31.11,-97.7637
4704,869,apartment,779,1,1.0,29.8754,-97.9404
4705,950,apartment,1030,2,2.0,32.7484,-97.2163
4706,1200,house,1426,3,2.0,26.4481,-98.2842
4707,850,house,1496,3,2.0,29.8424,-95.3803
4708,1360,apartment,1107,3,2.0,30.235,-97.8252
4709,1099,apartment,1100,2,2.0,31.2029,-97.9301
4710,1330,apartment,750,1,1.0,32.8252,-96.8388
4711,1015,apartment,968,2,2.0,29.6547,-95.5828
4712,615,apartment,364,0,1.0,35.1653,-101.884
4713,1286,apartment,930,1,1.0,32.7904,-96.8044
4714,799,apartment,670,1,1.0,27.6868,-97.3262
4715,995,apartment,742,1,1.0,27.7391,-97.3679
4716,1349,house,2220,4,2.5,29.5222,-98.7654
4717,2109,apartment,1430,3,2.0,30.3243,-97.9474
4718,900,apartment,564,1,1.0,30.2219,-97.7431
4719,615,apartment,364,0,1.0,35.1653,-101.884
4720,750,duplex,1500,2,1.0,30.3752,-97.9007
4721,1232,apartment,654,1,1.0,32.9462,-96.7058
4722,1820,apartment,1461,2,2.0,32.0124,-102.124
4723,1219,apartment,1052,2,2.0,27.5663,-99.4994
4724,349,apartment,275,0,1.0,33.5865,-101.861
4725,950,apartment,1030,2,2.0,32.7484,-97.2163
4726,760,apartment,736,1,1.0,29.5407,-98.5521
4727,715,apartment,650,2,1.0,27.7469,-97.392
4728,978,apartment,932,2,2.0,29.5244,-98.5801
4729,1000,apartment,1206,2,2.0,33.5924,-101.937
4730,895,apartment,550,1,1.0,29.8932,-97.9398
4731,1350,house,1499,3,2.0,33.5738,-101.871
4732,675,apartment,650,1,1.0,33.9519,-98.5145
4733,1125,apartment,797,1,1.0,32.9726,-97.0424
4734,895,apartment,688,1,1.0,27.7391,-97.3679
4735,950,apartment,916,2,2.0,31.0376,-97.6809
4736,730,apartment,750,1,1.0,30.1175,-94.1903
4737,775,apartment,584,1,1.0,33.8712,-98.5127
4738,800,apartment,900,2,2.0,26.1923,-98.2657
4739,915,apartment,750,1,1.0,32.804,-96.7164
4740,779,apartment,931,2,2.0,32.4066,-99.7718
4741,1600,apartment,654,1,1.0,32.0362,-102.081
4742,781,apartment,679,1,1.0,29.9766,-95.6358
4743,925,apartment,817,2,1.0,27.6758,-97.3475
4744,389,apartment,1107,4,2.0,30.6112,-96.3048
4745,1325,apartment,1037,2,2.0,30.638,-96.294
4746,1584,apartment,1022,2,2.0,32.9689,-96.8457
4747,905,apartment,902,2,1.0,30.0948,-94.1648
4748,1635,apartment,1147,2,2.0,32.8381,-96.8755
4749,799,apartment,1137,3,2.0,33.8487,-98.5015
4750,900,apartment,607,1,1.0,31.8341,-102.416
4751,525,duplex,864,2,1.0,32.4454,-99.7711
4752,1870,townhouse,1513,2,2.5,32.0124,-102.124
4753,810,apartment,1090,2,2.0,32.4366,-99.79
4754,1099,apartment,1100,2,2.0,31.2029,-97.9301
4755,1799,apartment,1152,2,2.0,32.876999999999995,-96.708
4756,850,apartment,1049,2,2.0,35.2478,-101.825
4757,1139,apartment,784,1,1.0,nan,nan
4758,800,house,1899,3,2.0,32.6254,-97.3658
4759,815,apartment,726,1,1.0,31.8682,-102.394
4760,1049,apartment,745,2,1.0,29.8754,-97.9404
4761,460,apartment,320,0,1.0,30.6327,-96.3662
4762,1670,flat,1430,2,2.0,32.0055,-102.127
4763,1347,apartment,845,1,0.0,30.249,-97.8414
4764,1264,apartment,1334,3,2.0,30.6564,-96.2896
4765,893,apartment,780,1,1.0,29.5668,-98.5136
4766,1230,apartment,897,2,1.0,29.8754,-97.9404
4767,1487,apartment,617,1,0.0,31.8816,-102.013
4768,890,apartment,1070,2,2.0,32.431999999999995,-99.7724
4769,735,apartment,933,2,2.0,29.8986,-97.9606
4770,1730,apartment,658,1,1.0,32.0233,-102.176
4771,650,house,672,2,1.0,nan,nan
4772,750,apartment,725,2,1.5,33.9519,-98.5145
4773,1125,apartment,879,2,2.0,29.263,-94.8371
4774,905,apartment,648,1,1.0,30.2219,-97.7431
4775,1235,apartment,1295,3,2.0,29.8754,-97.9404
4776,1090,apartment,1401,3,2.0,33.8712,-98.5127
4777,1399,apartment,775,1,1.0,30.2699,-97.8624
4778,700,apartment,650,1,1.0,33.9519,-98.5145
4779,1055,apartment,870,2,2.0,30.2315,-97.7223
4780,982,apartment,765,1,1.0,30.6582,-96.3351
4781,1000,house,1790,3,2.0,31.8761,-102.341
4782,1375,apartment,1459,2,2.0,29.5578,-98.5167
4783,680,apartment,510,1,1.0,32.396,-99.765
4784,799,apartment,300,1,1.0,35.1897,-101.934
4785,1600,apartment,690,1,1.0,30.2772,-97.7611
4786,730,apartment,725,1,1.0,32.431999999999995,-99.7724
4787,1550,house,1789,3,2.0,30.0948,-94.1648
4788,1200,apartment,996,2,2.0,29.5038,-98.7265
4789,842,apartment,1137,3,2.0,33.8643,-98.494
4790,700,manufactured,1064,2,2.0,32.3805,-95.2537
4791,1531,apartment,1234,2,2.0,29.5591,-95.3478
4792,1120,apartment,1080,2,1.5,32.8443,-96.9525
